,ConvertedAge,BreedRank,AnimalType_Cat,AnimalType_Dog,Female_Female,Female_Male,Female_Unknown,Intact_Intact,Intact_Spayed/Neutered,Intact_Unknown,MixedBreed_Known Breed Combo,MixedBreed_Mixed Breed,MixedBreed_Nonmixed,Named_Named,Named_Unnamed
644,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
18699,-0.622285420121,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
10056,-0.651246070428,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
5668,3.2777488213,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
23092,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
19065,1.93912320708,0.0946881237989,0,1,0,1,0,0,1,0,1,0,0,1,0
2165,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
21639,-0.535403469198,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
1510,3.2777488213,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
26429,1.26981039998,0.738260641456,0,1,1,0,0,1,0,0,0,1,0,1,0
17463,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
3435,0.935153996421,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
12782,-0.419560867968,0.0946881237989,0,1,0,1,0,0,1,0,0,1,0,1,0
9777,-0.622285420121,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
382,-0.403471617797,-1.73701827261,0,1,0,1,0,1,0,0,0,0,1,1,0
10286,-0.718820921146,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
7494,-0.712385221078,-1.19245691152,0,1,1,0,0,1,0,0,0,1,0,0,1
20528,-0.680206720736,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
17838,-0.403471617797,-1.63800711605,0,1,0,1,0,0,1,0,0,1,0,1,0
15364,-0.403471617797,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
16010,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
16477,-0.718820921146,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
18672,0.265841189312,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
25574,-0.718820921146,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
17482,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
10169,-0.0688152142423,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
19145,2.94309241775,0.0946881237989,0,1,0,1,0,0,1,0,1,0,0,1,0
1893,-0.0688152142423,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
20792,-0.709167371044,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
12528,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,0,1,1,0
26394,1.93912320708,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
22529,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
5174,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
7830,0.600497592867,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
4831,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
4003,-0.651246070428,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
9171,2.27377961064,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
10714,2.27377961064,-1.73701827261,0,1,1,0,0,0,1,0,1,0,0,1,0
12869,3.2777488213,-1.19245691152,0,1,1,0,0,1,0,0,0,1,0,1,0
19464,-0.593324769813,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,0,1
20185,-0.709167371044,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
16865,-0.403471617797,-1.73701827261,0,1,0,1,0,0,1,0,1,0,0,1,0
20637,-0.593324769813,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
1355,3.61240522486,-0.746906706984,0,1,1,0,0,0,1,0,0,1,0,1,0
16107,2.60843601419,-1.43998480292,0,1,0,1,0,0,1,0,0,1,0,1,0
22478,0.935153996421,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
6765,-0.0688152142423,-1.43998480292,0,1,1,0,0,0,1,0,1,0,0,1,0
22653,-0.651246070428,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,0,1
17985,-0.718820921146,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
12201,-0.0688152142423,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
20784,-0.651246070428,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,0,1
4586,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
4460,-0.622285420121,0.738260641456,0,1,0,1,0,0,1,0,0,0,1,1,0
3696,-0.680206720736,-1.43998480292,0,1,1,0,0,0,1,0,0,1,0,1,0
12816,-0.0688152142423,-1.04394017667,0,1,1,0,0,0,1,0,1,0,0,1,0
25497,-0.651246070428,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
18892,0.935153996421,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
21565,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
9228,-0.0688152142423,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
16196,-0.0688152142423,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
2905,-0.0688152142423,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
4709,-0.680206720736,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
22734,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
25305,-0.622285420121,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
24744,-0.403471617797,-1.43998480292,0,1,1,0,0,1,0,0,0,1,0,0,1
1502,-0.622285420121,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
16294,-0.403471617797,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
15240,-0.50644281889,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
7064,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,0,1
13771,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
8707,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
13766,0.600497592867,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
8922,-0.0688152142423,-0.25185092417,0,1,0,1,0,0,1,0,1,0,0,1,0
26652,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
25651,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
10848,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
949,-0.403471617797,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
20709,1.93912320708,-0.99443459839,0,1,0,1,0,0,1,0,0,1,0,1,0
16670,0.935153996421,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
10551,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
23038,-0.725256621215,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
16447,-0.564364119506,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,1,0
12589,-0.0688152142423,-1.19245691152,0,1,1,0,0,1,0,0,0,1,0,1,0
18934,3.61240522486,0.0946881237989,0,1,1,0,0,1,0,0,0,1,0,1,0
11154,-0.718820921146,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
5353,-0.564364119506,0.0946881237989,0,1,0,1,0,1,0,0,0,1,0,1,0
21814,-0.419560867968,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
24578,0.265841189312,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
5670,-0.0688152142423,0.0946881237989,0,1,0,1,0,0,1,0,0,1,0,1,0
24906,-0.0688152142423,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
19817,-0.680206720736,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,1,0
22505,-0.403471617797,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
5119,0.600497592867,-0.845917863546,0,1,0,1,0,0,1,0,0,1,0,0,1
9922,3.2777488213,-0.152839767608,0,1,1,0,0,0,1,0,0,1,0,1,0
1478,-0.0688152142423,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
25029,2.60843601419,-1.31622085722,0,1,1,0,0,0,1,0,1,0,0,1,0
2252,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
4573,-0.50644281889,0.738260641456,1,0,1,0,0,0,1,0,0,0,1,1,0
956,-0.651246070428,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
24140,4.28171803197,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
23129,-0.622285420121,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,0,1
18427,0.600497592867,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
5366,-0.593324769813,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
25731,3.2777488213,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
25165,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
9691,-0.622285420121,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
8736,-0.0688152142423,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
23871,3.61240522486,0.688755063175,0,1,1,0,0,0,1,0,0,1,0,1,0
8823,-0.0688152142423,-1.63800711605,0,1,1,0,0,0,1,0,0,1,0,1,0
24803,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
24018,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
18637,-0.709167371044,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,1,0
8884,-0.419560867968,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
24756,1.26981039998,-1.11819854409,0,1,0,1,0,0,1,0,1,0,0,1,0
19507,-0.725256621215,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
21119,-0.403471617797,-1.04394017667,0,1,0,1,0,0,1,0,0,0,1,1,0
16648,-0.725256621215,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
7018,0.935153996421,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
23890,0.265841189312,0.738260641456,0,1,0,1,0,0,1,0,0,0,1,1,0
4261,-0.448521518275,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,1,0
26287,3.2777488213,-1.53899595949,0,1,1,0,0,0,1,0,0,1,0,1,0
25536,0.265841189312,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
9847,0.600497592867,-1.09344575495,0,1,0,1,0,0,1,0,1,0,0,1,0
23726,1.26981039998,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,0,1
7930,0.935153996421,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
17808,-0.680206720736,-1.68751269433,0,1,0,1,0,0,1,0,1,0,0,1,0
19052,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
1074,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
5066,-0.0688152142423,-1.61325432691,0,1,0,1,0,0,1,0,1,0,0,1,0
24518,-0.731692321283,-1.19245691152,0,1,0,1,0,1,0,0,1,0,0,0,1
5566,-0.725256621215,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
19858,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
10218,-0.403471617797,-1.63800711605,0,1,1,0,0,0,1,0,0,1,0,1,0
17918,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
19715,-0.622285420121,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
13648,2.60843601419,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
11018,0.265841189312,-1.2419624898,0,1,0,1,0,0,1,0,0,1,0,1,0
25975,0.600497592867,-1.43998480292,0,1,0,1,0,0,1,0,0,1,0,0,1
7910,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
9269,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
16228,1.60446680353,-1.73701827261,0,1,1,0,0,1,0,0,1,0,0,1,0
12200,-0.709167371044,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
26460,-0.709167371044,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,1,0
19200,-0.709167371044,0.0946881237989,0,1,1,0,0,0,1,0,0,1,0,1,0
22873,-0.680206720736,0.738260641456,0,1,1,0,0,0,1,0,0,0,1,1,0
18298,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,0,1,1,0
8100,-0.725256621215,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
18205,-0.680206720736,-1.51424317034,0,1,0,1,0,0,1,0,1,0,0,1,0
2336,-0.622285420121,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
8193,2.27377961064,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
2202,-0.622285420121,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
9294,-0.651246070428,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
10189,-0.593324769813,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
15985,1.60446680353,-1.11819854409,0,1,0,1,0,0,1,0,1,0,0,1,0
12211,1.60446680353,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
4451,-0.0688152142423,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
14604,-0.403471617797,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,0,1
4669,1.60446680353,-1.53899595949,0,1,1,0,0,0,1,0,1,0,0,1,0
20740,-0.0688152142423,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
1248,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
25742,0.265841189312,-1.68751269433,0,1,0,1,0,1,0,0,1,0,0,1,0
12243,-0.535403469198,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
9498,-0.448521518275,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
25636,0.265841189312,0.292710436924,0,1,1,0,0,1,0,0,1,0,0,1,0
23806,-0.651246070428,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
10017,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
24768,0.265841189312,-1.61325432691,0,1,1,0,0,0,1,0,1,0,0,1,0
19957,3.94706162841,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
17689,-0.709167371044,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
15184,0.935153996421,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
17216,1.93912320708,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
25847,-0.680206720736,-1.63800711605,0,1,0,1,0,1,0,0,0,1,0,0,1
21019,-0.0688152142423,-0.647895550421,0,1,0,1,0,0,1,0,1,0,0,1,0
13499,1.60446680353,-1.73701827261,0,1,0,1,0,1,0,0,0,1,0,1,0
18573,-0.0688152142423,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
8947,1.60446680353,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
11897,-0.0688152142423,-0.152839767608,0,1,0,1,0,0,1,0,0,1,0,1,0
24179,0.265841189312,-1.68751269433,0,1,0,1,0,0,1,0,1,0,0,1,0
14972,1.26981039998,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,1,0
4488,-0.709167371044,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
9596,-0.738128021351,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
75,-0.0688152142423,-1.19245691152,0,1,1,0,0,0,1,0,1,0,0,1,0
13227,0.935153996421,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
6057,1.93912320708,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
5340,4.95103083907,-0.99443459839,0,1,0,1,0,0,1,0,0,0,1,1,0
23078,0.265841189312,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
22293,0.935153996421,-1.19245691152,0,1,1,0,0,0,1,0,1,0,0,1,0
8331,-0.0688152142423,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
14243,0.265841189312,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,1,0
14578,-0.0688152142423,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
7206,4.61637443552,-1.19245691152,0,1,0,0,1,0,0,1,0,0,1,0,1
20607,-0.593324769813,-1.73701827261,0,1,0,1,0,0,1,0,1,0,0,1,0
4393,0.265841189312,-1.39047922464,0,1,1,0,0,0,1,0,0,1,0,1,0
2331,0.265841189312,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
7915,-0.731692321283,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
15073,-0.680206720736,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,1,0
13963,0.600497592867,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
18131,-0.0688152142423,-1.2419624898,0,1,0,1,0,0,1,0,0,1,0,1,0
13343,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
20152,-0.651246070428,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
11955,-0.419560867968,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
24491,-0.718820921146,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
18548,-0.731692321283,-1.19245691152,0,1,1,0,0,1,0,0,0,1,0,0,1
15941,-0.403471617797,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
1809,-0.403471617797,-0.99443459839,0,1,0,1,0,0,1,0,0,1,0,0,1
12329,-0.712385221078,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
24046,0.265841189312,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
12101,4.28171803197,-1.73701827261,0,1,0,1,0,1,0,0,0,1,0,1,0
22046,-0.448521518275,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,1,0
19388,0.935153996421,-0.152839767608,0,1,1,0,0,0,1,0,0,1,0,1,0
3703,-0.738128021351,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
16356,1.60446680353,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
22842,-0.680206720736,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
24068,-0.403471617797,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,0,1
5089,-0.0688152142423,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
20449,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
23798,-0.725256621215,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
11797,-0.593324769813,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
12394,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
7548,-0.709167371044,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
11830,-0.403471617797,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
7275,-0.403471617797,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
10257,0.265841189312,-0.053828611045,0,1,0,1,0,0,1,0,0,1,0,1,0
1262,1.60446680353,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
4576,0.935153996421,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
9122,0.265841189312,-1.63800711605,0,1,0,1,0,0,1,0,0,1,0,1,0
10908,2.60843601419,-0.499378815577,0,1,0,1,0,0,1,0,0,0,1,1,0
26581,-0.403471617797,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
26175,-0.403471617797,-1.63800711605,0,1,1,0,0,0,1,0,0,1,0,1,0
21915,-0.725256621215,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
8296,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
20953,-0.0688152142423,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
20845,0.935153996421,-1.63800711605,0,1,0,1,0,0,1,0,0,1,0,1,0
1951,-0.622285420121,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
24077,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
8344,0.265841189312,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
17801,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
26428,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
17711,-0.477482168583,-1.73701827261,0,1,1,0,0,1,0,0,0,1,0,0,1
5713,-0.403471617797,-0.449873237296,0,1,0,1,0,0,1,0,0,0,1,0,1
6435,-0.718820921146,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
14527,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
17108,-0.725256621215,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
350,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
4861,2.27377961064,0.738260641456,0,1,1,0,0,1,0,0,0,1,0,1,0
12168,-0.419560867968,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
12476,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
11268,0.265841189312,-1.4894903812,0,1,0,1,0,0,1,0,0,0,1,1,0
21113,-0.680206720736,-1.53899595949,0,1,0,1,0,0,1,0,0,1,0,0,1
1729,-0.403471617797,-1.19245691152,0,1,1,0,0,0,1,0,0,0,1,1,0
6750,0.600497592867,-0.59838997214,0,1,1,0,0,0,1,0,0,1,0,1,0
6559,3.61240522486,-1.34097364636,0,1,0,1,0,0,1,0,0,1,0,1,0
19879,4.28171803197,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
17600,-0.0688152142423,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
25134,0.935153996421,-0.944929020109,0,1,0,1,0,0,1,0,1,0,0,1,0
21140,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
23460,-0.738128021351,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
3474,-0.535403469198,-1.31622085722,0,1,0,1,0,0,1,0,1,0,0,1,0
3446,-0.725256621215,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
9179,-0.403471617797,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,0,1
10047,-0.680206720736,0.441227171768,0,1,0,1,0,0,1,0,0,1,0,1,0
21213,-0.680206720736,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
23759,-0.680206720736,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
9784,-0.564364119506,0.738260641456,0,1,1,0,0,1,0,0,0,1,0,1,0
24183,-0.50644281889,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
21259,-0.535403469198,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,1,0
1851,-0.403471617797,-1.73701827261,0,1,1,0,0,0,1,0,1,0,0,1,0
1995,0.265841189312,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
984,-0.448521518275,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
19020,-0.0688152142423,-1.29146806808,0,1,1,0,0,0,1,0,0,1,0,0,1
9794,-0.680206720736,0.738260641456,0,1,1,0,0,1,0,0,0,1,0,1,0
16833,0.600497592867,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
8426,-0.712385221078,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
4515,-0.403471617797,-0.25185092417,0,1,0,1,0,0,1,0,0,1,0,1,0
14123,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
23919,-0.403471617797,-1.73701827261,0,1,0,1,0,1,0,0,1,0,0,1,0
7841,-0.535403469198,0.0946881237989,0,1,1,0,0,0,1,0,1,0,0,1,0
20904,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
11012,-0.709167371044,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,1,0
18882,-0.403471617797,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
9796,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
13920,-0.403471617797,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
4697,-0.403471617797,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
7721,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,0,1
18949,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
7354,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
23984,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
19037,-0.403471617797,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
85,-0.403471617797,-1.4894903812,0,1,0,1,0,0,1,0,1,0,0,0,1
8669,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,0,1,0,1
1790,-0.0688152142423,0.688755063175,0,1,1,0,0,0,1,0,1,0,0,1,0
19209,-0.731692321283,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
8885,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
11055,-0.593324769813,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
2374,-0.738128021351,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
26588,-0.448521518275,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
18468,-0.448521518275,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,0,1
1102,-0.0688152142423,-1.43998480292,0,1,1,0,0,0,1,0,0,1,0,1,0
2835,1.60446680353,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
19666,-0.709167371044,-1.19245691152,0,1,0,1,0,1,0,0,0,1,0,0,1
24525,-0.651246070428,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,0,1
22307,-0.709167371044,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
9357,0.265841189312,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
16134,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,0,1
18349,-0.403471617797,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
21392,-0.50644281889,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
9560,-0.0688152142423,-1.39047922464,0,1,0,1,0,0,1,0,0,1,0,1,0
6601,-0.0688152142423,-1.73701827261,0,1,0,1,0,0,1,0,1,0,0,1,0
25798,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
3841,-0.622285420121,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
21798,2.27377961064,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
5960,-0.0688152142423,-0.746906706984,0,1,0,1,0,0,1,0,0,1,0,1,0
82,-0.712385221078,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,1,0
